Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
GDP per capita (current LCU),NY.GDP.PCAP.CN,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 04/09/2020,,,,,,,,,,,,,,,
